,QueryID,QueryText,QueryImages,Label
9600,1444,"@user ^ THAT NOTHING COMPARED TO HOW TRUMP HAS SCREWED THE TAXPAYERS ON HIS GOLF COURSES "" JUST THIS YEAR SO FAR "" @user url",raw_images/images_otweet_DataC/37275.png,0.0
9650,1965,"HOW AWFUL : Top Democrats Debbie Wasserman Schultz & Keith Ellison Refuse To Stand , Clap 4 Honored Navy SEAL Widow ! url url",raw_images/images_otweet_DataC/3607.png,0.0
9700,169,@user How about u guys just go away . Everything you touch turns to sh # t ! url,raw_images/images_otweet_DataC/42274.png,0.0
9750,364,@user Thats enough to lay your life down for those that hate you and want you dead ? You can barely live on that in New York and Los Angeles . url,raw_images/images_otweet_DataC/37921.png,0.0
9800,1569,@user @user @user LMAO .. do you guys even know what uranium is or any #history url,raw_images/images_otweet_DataC/15788.png,0.0
9850,677,Almost word for word from the communist manifesto url,raw_images/images_otweet_DataC/20291.png,0.0
9900,1165,Colin Powell and Condoleezza Rice also used private server and while we're talking about email #imwithher #uniteblue url,raw_images/images_otweet_DataC/40249.png,0.0
9950,244,"@user , I was talking about the Seventeen mag . meme . Here's yours . @user @user @user url",raw_images/images_otweet_DataC/31792.png,0.0
10000,1989,Republicans are such url,raw_images/images_otweet_DataC/24252.png,0.0
10050,175, The Problem Isn't Food Stamps  It's low wages #resist #resistance #TheResistance #indivisible #UniteBlue #DontheCon #MAGA #Trump #AMJoy url,raw_images/images_otweet_DataC/39996.png,0.0
10100,911,FYI--Here is the article that the March for our Lives permit post was taken from . #QAnon url,raw_images/images_otweet_DataC/9182.png,0.0
10150,20,"@user @user This is her "" Champion for women "" bills she passed in the Senate . This is IT . url",raw_images/images_otweet_DataC/21324.png,0.0
10200,696,NAFTA being signed by Bill Clinton @user url,raw_images/images_otweet_DataC/17055.png,0.0
10250,1651,@user heres she is with ANOTHER 1 of her FAVORITE people ... BTW just so the line is not blurred ... i support a womens right to chose ! url,raw_images/images_otweet_DataC/42120.png,0.0
10300,770,@user @user So you support the woman who receives money from oppressive Saudi governments url,raw_images/images_otweet_DataC/35709.png,0.0
10350,1315,"@user 1865 , 1866 .. dems founded kkk alt-left url",raw_images/images_otweet_DataC/112.png,0.0
10400,1630,"Bill Clinton gave North Korea $ 5 billion & 2 nuclear reactors in 1994 , essentially giving them nukes . Pictured as well is John Podesta . url",raw_images/images_otweet_DataC/23323.png,0.0
10450,1985,"@user successfull experience in the business and negotiation , sure he will make wise desicion . url",raw_images/images_otweet_DataC/15435.png,0.0
10500,1523,Inaction's not an option ; something must be done to address downward spiral of ACA . I voted to move process forward . url url,raw_images/images_otweet_DataC/1546.png,0.0
10550,1223,@user Nice meme . Here's another . url,raw_images/images_otweet_DataC/14162.png,0.0
10600,423,Nothing but a pack of lies about what went down at the Nevada's Democratic convention . url url,raw_images/images_otweet_DataC/9848.png,0.0
10650,824,"Okay , y'all , you can stop protesting , now . Trump won both the electoral college AND the popular vote . #TrumpNarratesPlanetEarth url",raw_images/images_otweet_DataC/21806.png,0.0
10700,1964,"@user @user I rest my case . Good gun control , at this point , would mean not allowing LIBERALS to own guns ! Of course , this chart has not been updated to include your buddy in Florida . url",raw_images/images_otweet_DataC/42285.png,0.0
10750,1416,"If you are a National Guard soldier that gets deployed to the US-Mexico border , remember who sent you there when it comes time to vote Trump sent you there , away from your families on yet another deployment for political show There isn't a threat that Border Patrol can't handle url",raw_images/images_otweet_DataC/30282.png,0.0
10800,823,"Reporter : "" Do you plan to go to Charlottesville , Mr . President ? "" Trump : "" Did you know I own a house ? It's in Charlottesville , oh boy . "" url",raw_images/images_otweet_DataC/4286.png,0.0
10850,240,#WhyWeMustImpeachTrumpin7Words because he thinks he is a mobster . url,raw_images/images_otweet_DataC/17490.png,0.0
10900,1231,#PeopleShouldBeIndictedFor Stealing Government Properties url,raw_images/images_otweet_DataC/9272.png,0.0
10950,735,Trump tweet opposing more guns in schools resurfaces after he calls for more guns in schools url url,raw_images/images_otweet_DataC/45115.png,0.0
11000,453,"@user Here is a map of Chicago shootings . Strict gun Laws , ink on paper , sure are effective . If we could only have a thousand more gun laws . . . . url",raw_images/images_otweet_DataC/6477.png,0.0
11050,1258,@user disprove it url,raw_images/images_otweet_DataC/1125.png,0.0
11100,1721,"@user @user @user @user Bernie lies , sets the example for his supporters url",raw_images/images_otweet_DataC/30667.png,0.0
11150,1679,". @user : "" Right now , we are one of the highest taxed nations in the world ... We are going to get it down really low . "" url url",raw_images/images_otweet_DataC/1381.png,0.0
11200,1598,"@user @user @user @user @user Also Beware of wolves in sheep's clothing . Bernie Sanders ( I ) is Kremlin backed stooge has NRA blood on his hands . For the last 30 yrs he voted to benefit NRA and not the victims of gun violence . "" When Someone Shows you Who they are , Believe them the First Time . "" ~ Maya Angelou url",raw_images/images_otweet_DataC/23558.png,0.0
11250,795," President Trump's approval rate among likely U . S . voters hit 50 percent on Monday , which puts him higher than former President Barack Obama's score at the same point into his first term , according to a new poll .  Via : @user @user url",raw_images/images_otweet_DataC/38533.png,0.0
11300,1570,"Trump defaulted on payments for his Puerto Rico golf course , leaving the territory with a $ 33 million tax debt url url",raw_images/images_otweet_DataC/30231.png,0.0
11350,1752,Because they're busy covering the current @user who's ensnared in a Gordian Knot made of Russian threads ? @user . url,raw_images/images_otweet_DataC/43850.png,0.0
11400,1971,"If you want #GunControlNow let me know what you would do to get rid of 300,000 , 000 guns and TRILLIONS of rounds of ammunition ? I'll wait .. Because if gun control worked Chicago would be the safest place on earth . ar - 15 #florida #prayfordouglas columbine sandy hook nikolas cruz url",raw_images/images_otweet_DataC/5027.png,0.0
11450,1146,Three of these four people succeeded . A II stopped number four . Enlist in our patriot army at url Sign in #USFA now . url,raw_images/images_otweet_DataC/23268.png,0.0
11500,1849,@user @user @user @user Margaret sanger long ago told us the work they do url,raw_images/images_otweet_DataC/4119.png,0.0
11550,298,@user Hmmmm it's been years since you've been taking bags of money from planned parenthood who kills millions of babies AHEM ! url,raw_images/images_otweet_DataC/15350.png,0.0
11600,736,"Checked to make sure that 70billion was correct . It quite possibly become that expensive . Who needs safe roads , schools or infrastructure . url",raw_images/images_otweet_DataC/21522.png,0.0
11650,1017,"Rep . David Cicilline and nearly 100 co-sponsors intro'd a bill today to ban the manufacture , possession , transfer or sale of bump stocks . url",raw_images/images_otweet_DataC/5406.png,0.0
11700,846,Trump brags about right-leaning poll that shows him with higher approval rating than Obama url url,raw_images/images_otweet_DataC/802.png,0.0
11750,919,@user @user Also Margaret Sanger : url,raw_images/images_otweet_DataC/26188.png,0.0
11800,2010,Trump resurrects hoax story of Muslims shot with pig's blood-dipped bullets url url,raw_images/images_otweet_DataC/5325.png,0.0
11850,256,"HRC : "" We're going to raise taxes on the middle class "" ( meant to say "" super rich "" ) . U know she misspoke bc it's true . url",raw_images/images_otweet_DataC/39896.png,0.0
11900,1776,Founder of Planned Parenthood url,raw_images/images_otweet_DataC/32308.png,0.0
11950,766,". @user : "" We are going to bring this terrible crime wave to an immediate end . "" url",raw_images/images_otweet_DataC/8055.png,0.0
12000,1354,Blacks for Trump #TuesdayMotivation url,raw_images/images_otweet_DataC/15153.png,0.0
12050,37,. @user tweets about the #birther issue and @user . url,raw_images/images_otweet_DataC/29448.png,0.0
12100,1279,Wisconsin is working ! More men and women went to work so far in 2017 than ever before in our Wisconsin state history and unemployment claims are at their lowest levels in 30 years . #WIWorking url url,raw_images/images_otweet_DataC/18697.png,0.0
12150,634,Liberal News actually edits to reduce crowds at Trump's inaugural . Here's the real picture url,raw_images/images_otweet_DataC/20572.png,0.0
12200,157,@user Shills for Hills and Bills url,raw_images/images_otweet_DataC/21206.png,0.0
12250,1545,"Hillary Clinton never lied about her emails , but Washington Post is lying about Hillary url url",raw_images/images_otweet_DataC/9931.png,0.0
12300,260,"@user @user An accurate chart is now included here , which represents both MANDATORY & DISCRETIONARY 2015 Budget Totals url",raw_images/images_otweet_DataC/35457.png,0.0
12350,1309,WHAT ? @user @user @user @user url,raw_images/images_otweet_DataC/21089.png,0.0
12400,155,Money given to Iran as part of the nuclear deal . url,raw_images/images_otweet_DataC/2384.png,0.0
12450,535,"@user A little FYI ... Cory voted AGAINST cheaper medicines . However , he did take contributions from them . Care to comment Cory ? url",raw_images/images_otweet_DataC/36904.png,0.0
12500,1840,Watch @user TONIGHT at 5:30 p sharp as Bill interviews me on the California Democrats legalization of child prostitution in CA url,raw_images/images_otweet_DataC/40488.png,0.0
12550,1272,Hillary For Prison #ThreeWordFlirting url,raw_images/images_otweet_DataC/14386.png,0.0
12600,12,"Wait , was Camera Hogg even a Parkland student . Claims in a CBS interview he wasn't even at school url",raw_images/images_otweet_DataC/4562.png,0.0
12650,404,#TNTweeters #USLatino @user @user #DumpTheGOP #flipCongress PIE CHART OF USA'S DISCRETIONARY SPENDING ! url,raw_images/images_otweet_DataC/35588.png,0.0
12700,111,Great turnout in Gloucester today for anti fracking March . url,raw_images/images_otweet_DataC/44328.png,0.0
12750,160,My statement on the administration's decision to impose new tariffs on steel and aluminum imports : url,raw_images/images_otweet_DataC/17787.png,0.0
12800,1820,"Did people forget when Clintons were in the White House they stole $ 200,000 worth of furniture , art and silver and had to return it ? #tcot url",raw_images/images_otweet_DataC/23833.png,0.0
12850,11,. @user . @user #GOP The hypocrisy is stunning ! url,raw_images/images_otweet_DataC/4603.png,0.0
12900,1688,Hillary Clinton on Margaret Sanger Founder of Planned Parenthood | Racism url url,raw_images/images_otweet_DataC/30802.png,0.0
12950,1361,#Smallville Star #AllisonMack - #NXVIM Cult Member Admits She * SOLD * Children To #Rothschilds #Clintons #Politicians & #Hollywood #Pedos + url #PedoGate #ChildTrafficking #HumanTrafficking #Slavery #InternetSafety #IoT #Cybersecurity #Security #infosec url,raw_images/images_otweet_DataC/44357.png,0.0
13000,1941,Why does Trump keep saying that the murder rate increase is the highest in 45 years ? url url,raw_images/images_otweet_DataC/44258.png,0.0
13050,623,"Cruz calls Democrats "" the party of the Ku Klux Klan "" in response to Warren url url",raw_images/images_otweet_DataC/12376.png,0.0
13100,533,"Oh , God , that psycho Stephen Miller is on TV again . url url",raw_images/images_otweet_DataC/7630.png,0.0
13150,674,Muslim Brotherhood Keith Ellison & Debbie Wasserman Schultz Dressed In #KKK White Refused To Stand & Clap For #NavySEAL Widow Carryn Owens url,raw_images/images_otweet_DataC/13681.png,0.0
13200,82,We are taking action to #RepealANDReplace #Obamacare ! Contact your Rep & tell them you support #AHCA . #PassTheBill url url,raw_images/images_otweet_DataC/796.png,0.0
13250,779,"This is the KKK on a bridge in Mebane , NC this morning celebrating the victory of President-elect Trump url",raw_images/images_otweet_DataC/20111.png,0.0
13300,664, Mr . Trump believes that President Obama was born in the United States .  url,raw_images/images_otweet_DataC/11088.png,0.0
13350,1469,@user @user @user This is photo of Trump's crowd during actual inauguration.Don ' t let MSM & leftist groups fool you url,raw_images/images_otweet_DataC/35799.png,0.0
13400,1795,Today's Dumbest ! #MikePence #TheResistance url,raw_images/images_otweet_DataC/31364.png,0.0
13450,212,Red State Retracts Claim That David Hogg Lied About Being on Campus During the Parkland Shooting - url url,raw_images/images_otweet_DataC/3051.png,0.0
13500,675,"@user @user Yes , it was true ! url",raw_images/images_otweet_DataC/41197.png,0.0
13550,1204,@user @user @user @user Where oh where can we ever find funds to increase #SocialSecurity ? #MilitarySpending #WarForProfit #WarForOil #tytlive url,raw_images/images_otweet_DataC/11130.png,0.0
